시도,시군구,읍면동,총인구수,노인인구수,구별_노인인구수,구별_치과수,구별_지표,최종_유망_지수
전라남도,완도군,청산면모도출장소,217,114,17439.0,13.0,1341.4615384615386,152926.6153846154
전라남도,완도군,소안면,2227,1054,17439.0,13.0,1341.4615384615386,1413900.4615384617
전라남도,완도군,금당면,797,384,17439.0,13.0,1341.4615384615386,515121.2307692308
전라남도,완도군,보길면,2393,886,17439.0,13.0,1341.4615384615386,1188534.9230769232
전라남도,완도군,생일면,726,330,17439.0,13.0,1341.4615384615386,442682.30769230775
전라남도,진도군,진도읍,10210,2722,11092.0,6.0,1848.6666666666667,5032070.666666667
전라남도,진도군,군내면,2726,1230,11092.0,6.0,1848.6666666666667,2273860.0
전라남도,진도군,고군면,3235,1425,11092.0,6.0,1848.6666666666667,2634350.0
전라남도,진도군,의신면,3206,1513,11092.0,6.0,1848.6666666666667,2797032.666666667
전라남도,진도군,임회면,3096,1521,11092.0,6.0,1848.6666666666667,2811822.0
전라남도,진도군,지산면,2805,1491,11092.0,6.0,1848.6666666666667,2756362.0
전라남도,진도군,조도면,2027,923,11092.0,6.0,1848.6666666666667,1706319.3333333335
전라남도,진도군,조도면가사출장소,233,116,11092.0,6.0,1848.6666666666667,214445.33333333334
전라남도,진도군,조도면거차출장소,387,151,11092.0,6.0,1848.6666666666667,279148.6666666667
전라남도,신안군,지도읍,4780,1917,16180.0,4.0,4045.0,7754265.0
전라남도,신안군,지도읍선도출장소,245,111,16180.0,4.0,4045.0,448995.0
전라남도,신안군,압해읍,6442,2332,16180.0,4.0,4045.0,9432940.0
전라남도,신안군,압해읍매화출장소,285,138,16180.0,4.0,4045.0,558210.0
전라남도,신안군,압해읍고이도출장소,256,104,16180.0,4.0,4045.0,420680.0
전라남도,신안군,증도면,1577,619,16180.0,4.0,4045.0,2503855.0
전라남도,신안군,증도면병풍출장소,318,132,16180.0,4.0,4045.0,533940.0
전라남도,신안군,임자면,3510,1215,16180.0,4.0,4045.0,4914675.0
전라남도,신안군,자은면,2692,1036,16180.0,4.0,4045.0,4190620.0
전라남도,신안군,비금면,3709,1450,16180.0,4.0,4045.0,5865250.0
전라남도,신안군,비금면수치도출장소,142,62,16180.0,4.0,4045.0,250790.0
전라남도,신안군,도초면,2440,985,16180.0,4.0,4045.0,3984325.0
전라남도,신안군,도초면우이도출장소,236,84,16180.0,4.0,4045.0,339780.0
전라남도,신안군,흑산면,2137,759,16180.0,4.0,4045.0,3070155.0
전라남도,신안군,흑산면가거도출장소,351,93,16180.0,4.0,4045.0,376185.0
전라남도,신안군,흑산면태도출장소,210,63,16180.0,4.0,4045.0,254835.0
전라남도,신안군,흑산면홍도출장소,468,116,16180.0,4.0,4045.0,469220.0
전라남도,신안군,흑산면대둔도출장소,275,114,16180.0,4.0,4045.0,461130.0
전라남도,신안군,하의면,1667,711,16180.0,4.0,4045.0,2875995.0
전라남도,신안군,신의면,1564,517,16180.0,4.0,4045.0,2091265.0
전라남도,신안군,장산면,1624,724,16180.0,4.0,4045.0,2928580.0
전라남도,신안군,안좌면,3794,1459,16180.0,4.0,4045.0,5901655.0
전라남도,신안군,팔금면,1003,505,16180.0,4.0,4045.0,2042725.0
전라남도,신안군,암태면,2125,934,16180.0,4.0,4045.0,3778030.0
경상북도,포항시,남구,214869,53605,117657.0,162.0,726.2777777777778,38932120.27777778
경상북도,포항시 남구,구룡포읍,6489,3346,,,0.0,0.0
경상북도,포항시 남구,연일읍,27104,5945,,,0.0,0.0
경상북도,포항시 남구,오천읍,56673,9285,,,0.0,0.0
경상북도,포항시 남구,대송면,2928,1433,,,0.0,0.0
경상북도,포항시 남구,동해면,8988,3122,,,0.0,0.0
경상북도,포항시 남구,장기면,3633,2075,,,0.0,0.0
경상북도,포항시 남구,호미곶면,1610,900,,,0.0,0.0
경상북도,포항시 남구,상대동,22069,7093,,,0.0,0.0
경상북도,포항시 남구,해도동,15298,6036,,,0.0,0.0
경상북도,포항시 남구,송도동,10811,4724,,,0.0,0.0
경상북도,포항시 남구,청림동,4497,1536,,,0.0,0.0
경상북도,포항시 남구,제철동,2283,620,,,0.0,0.0
경상북도,포항시 남구,효곡동,28964,4042,,,0.0,0.0
경상북도,포항시 남구,대이동,23522,3448,,,0.0,0.0
경상북도,포항시,북구,273814,64052,117657.0,162.0,726.2777777777778,46519544.222222224
경상북도,포항시 북구,흥해읍,60271,10546,,,0.0,0.0
경상북도,포항시 북구,신광면,2705,1499,,,0.0,0.0
경상북도,포항시 북구,청하면,4222,2119,,,0.0,0.0
경상북도,포항시 북구,송라면,2278,1217,,,0.0,0.0
경상북도,포항시 북구,기계면,4669,2516,,,0.0,0.0
경상북도,포항시 북구,죽장면,2019,1193,,,0.0,0.0
경상북도,포항시 북구,죽장면상옥출장소,623,386,,,0.0,0.0
경상북도,포항시 북구,기북면,1276,733,,,0.0,0.0
경상북도,포항시 북구,중앙동,13125,5005,,,0.0,0.0
경상북도,포항시 북구,양학동,16237,3552,,,0.0,0.0
경상북도,포항시 북구,죽도동,17904,6353,,,0.0,0.0
경상북도,포항시 북구,용흥동,19237,5941,,,0.0,0.0
경상북도,포항시 북구,우창동,30450,6194,,,0.0,0.0
경상북도,포항시 북구,두호동,20476,4896,,,0.0,0.0
경상북도,포항시 북구,장량동,70067,9876,,,0.0,0.0
경상북도,포항시 북구,환여동,8255,2026,,,0.0,0.0
경상북도,경주시,감포읍,5035,2302,70742.0,60.0,1179.0333333333333,2714134.7333333334
경상북도,경주시,안강읍,21769,7864,70742.0,60.0,1179.0333333333333,9271918.133333333
경상북도,경주시,건천읍,14380,4314,70742.0,60.0,1179.0333333333333,5086349.8
경상북도,경주시,외동읍,21471,6302,70742.0,60.0,1179.0333333333333,7430268.066666666
경상북도,경주시,문무대왕면,3962,1674,70742.0,60.0,1179.0333333333333,1973701.8
경상북도,경주시,양남면,6259,2329,70742.0,60.0,1179.0333333333333,2745968.6333333333
경상북도,경주시,내남면,4322,2279,70742.0,60.0,1179.0333333333333,2687016.966666667
경상북도,경주시,산내면,3121,1836,70742.0,60.0,1179.0333333333333,2164705.1999999997
경상북도,경주시,서면,2909,1559,70742.0,60.0,1179.0333333333333,1838112.9666666666
경상북도,경주시,현곡면,21543,3881,70742.0,60.0,1179.0333333333333,4575828.366666666
경상북도,경주시,강동면,5739,2529,70742.0,60.0,1179.0333333333333,2981775.3
경상북도,경주시,천북면,5371,1962,70742.0,60.0,1179.0333333333333,2313263.4
경상북도,경주시,황오동,9620,4116,70742.0,60.0,1179.0333333333333,4852901.2
경상북도,경주시,성건동,12189,4394,70742.0,60.0,1179.0333333333333,5180672.466666667
경상북도,경주시,황남동,3611,1786,70742.0,60.0,1179.0333333333333,2105753.533333333
경상북도,경주시,선도동,13680,3040,70742.0,60.0,1179.0333333333333,3584261.333333333
경상북도,경주시,월성동,5239,1984,70742.0,60.0,1179.0333333333333,2339202.1333333333
경상북도,경주시,용강동,24719,3503,70742.0,60.0,1179.0333333333333,4130153.7666666666
경상북도,경주시,황성동,27907,4469,70742.0,60.0,1179.0333333333333,5269099.966666667
경상북도,경주시,동천동,19885,4928,70742.0,60.0,1179.0333333333333,5810276.266666667
경상북도,경주시,불국동,9482,3032,70742.0,60.0,1179.0333333333333,3574829.0666666664
경상북도,경주시,보덕동,1568,659,70742.0,60.0,1179.0333333333333,776982.9666666667
경상북도,김천시,아포읍,7983,2739,38910.0,34.0,1144.4117647058824,3134543.823529412
경상북도,김천시,농소면,3012,1255,38910.0,34.0,1144.4117647058824,1436236.7647058824
경상북도,김천시,남면,2816,1364,38910.0,34.0,1144.4117647058824,1560977.6470588236
경상북도,김천시,개령면,2180,1124,38910.0,34.0,1144.4117647058824,1286318.8235294118
경상북도,김천시,감문면,2984,1645,38910.0,34.0,1144.4117647058824,1882557.3529411766
경상북도,김천시,어모면,3918,1707,38910.0,34.0,1144.4117647058824,1953510.8823529412
경상북도,김천시,봉산면,2818,1341,38910.0,34.0,1144.4117647058824,1534656.1764705884
경상북도,김천시,대항면,3081,1419,38910.0,34.0,1144.4117647058824,1623920.2941176472
경상북도,김천시,감천면,1687,809,38910.0,34.0,1144.4117647058824,925829.1176470589
경상북도,김천시,조마면,2018,1043,38910.0,34.0,1144.4117647058824,1193621.4705882354
경상북도,김천시,구성면,2545,1442,38910.0,34.0,1144.4117647058824,1650241.7647058824
경상북도,김천시,지례면,1364,784,38910.0,34.0,1144.4117647058824,897218.8235294118
경상북도,김천시,부항면,1176,663,38910.0,34.0,1144.4117647058824,758745.0
경상북도,김천시,대덕면,2053,1024,38910.0,34.0,1144.4117647058824,1171877.6470588236
경상북도,김천시,증산면,940,520,38910.0,34.0,1144.4117647058824,595094.1176470589
경상북도,김천시,자산동,5703,2480,38910.0,34.0,1144.4117647058824,2838141.1764705884
경상북도,김천시,평화남산동,6748,2723,38910.0,34.0,1144.4117647058824,3116233.235294118
경상북도,김천시,양금동,3328,1626,38910.0,34.0,1144.4117647058824,1860813.5294117648
경상북도,김천시,대신동,23035,4488,38910.0,34.0,1144.4117647058824,5136120.0
경상북도,김천시,대곡동,20325,5005,38910.0,34.0,1144.4117647058824,5727780.882352942
경상북도,김천시,지좌동,10324,2279,38910.0,34.0,1144.4117647058824,2608114.411764706
경상북도,김천시,율곡동,23406,1430,38910.0,34.0,1144.4117647058824,1636508.8235294118
경상북도,안동시,풍산읍,7976,2979,45683.0,44.0,1038.25,3092946.75
경상북도,안동시,와룡면,3653,1940,45683.0,44.0,1038.25,2014205.0
경상북도,안동시,북후면,2718,1420,45683.0,44.0,1038.25,1474315.0
경상북도,안동시,서후면,3598,1617,45683.0,44.0,1038.25,1678850.25
경상북도,안동시,풍천면,7562,1936,45683.0,44.0,1038.25,2010052.0
경상북도,안동시,일직면,2347,1314,45683.0,44.0,1038.25,1364260.5
경상북도,안동시,남후면,1561,897,45683.0,44.0,1038.25,931310.25
경상북도,안동시,남선면,1934,925,45683.0,44.0,1038.25,960381.25
경상북도,안동시,임하면,2507,1326,45683.0,44.0,1038.25,1376719.5
경상북도,안동시,길안면,2504,1413,45683.0,44.0,1038.25,1467047.25
경상북도,안동시,임동면,1539,904,45683.0,44.0,1038.25,938578.0
경상북도,안동시,예안면,1637,940,45683.0,44.0,1038.25,975955.0
경상북도,안동시,도산면,1343,817,45683.0,44.0,1038.25,848250.25
경상북도,안동시,녹전면,1542,917,45683.0,44.0,1038.25,952075.25
경상북도,안동시,중구동,4762,1640,45683.0,44.0,1038.25,1702730.0
경상북도,안동시,명륜동,4569,1526,45683.0,44.0,1038.25,1584369.5
경상북도,안동시,용상동,24215,4705,45683.0,44.0,1038.25,4884966.25
경상북도,안동시,서구동,8160,2637,45683.0,44.0,1038.25,2737865.25
경상북도,안동시,태화동,11852,3595,45683.0,44.0,1038.25,3732508.75
경상북도,안동시,평화동,5735,1963,45683.0,44.0,1038.25,2038084.75
경상북도,안동시,안기동,5714,1842,45683.0,44.0,1038.25,1912456.5
경상북도,안동시,옥동,19719,3991,45683.0,44.0,1038.25,4143655.75
경상북도,안동시,송하동,14947,2905,45683.0,44.0,1038.25,3016116.25
경상북도,안동시,강남동,10055,1534,45683.0,44.0,1038.25,1592675.5
경상북도,구미시,선산읍,13222,4544,57792.0,100.0,577.92,2626068.48
경상북도,구미시,고아읍,40426,6549,57792.0,100.0,577.92,3784798.0799999996
경상북도,구미시,산동읍,30467,1547,57792.0,100.0,577.92,894042.24
경상북도,구미시,무을면,1693,950,57792.0,100.0,577.92,549024.0
경상북도,구미시,옥성면,1589,855,57792.0,100.0,577.92,494121.6
경상북도,구미시,도개면,1959,1032,57792.0,100.0,577.92,596413.44
경상북도,구미시,해평면,3537,1761,57792.0,100.0,577.92,1017717.1199999999
경상북도,구미시,장천면,2668,1229,57792.0,100.0,577.92,710263.6799999999
경상북도,구미시,송정동,23092,4441,57792.0,100.0,577.92,2566542.7199999997
경상북도,구미시,원평동,9416,1897,57792.0,100.0,577.92,1096314.24
경상북도,구미시,도량동,26100,5127,57792.0,100.0,577.92,2962995.84
경상북도,구미시,지산동,1788,716,57792.0,100.0,577.92,413790.72
경상북도,구미시,선주원남동,35887,5023,57792.0,100.0,577.92,2902892.1599999997
경상북도,구미시,형곡1동,12366,2399,57792.0,100.0,577.92,1386430.0799999998
경상북도,구미시,형곡2동,14658,2815,57792.0,100.0,577.92,1626844.7999999998
경상북도,구미시,신평1동,4606,795,57792.0,100.0,577.92,459446.39999999997
경상북도,구미시,신평2동,2812,551,57792.0,100.0,577.92,318433.92
경상북도,구미시,비산동,12884,1253,57792.0,100.0,577.92,724133.7599999999
경상북도,구미시,광평동,3932,687,57792.0,100.0,577.92,397031.04
경상북도,구미시,상모사곡동,29809,2847,57792.0,100.0,577.92,1645338.24
경상북도,구미시,임오동,16730,1571,57792.0,100.0,577.92,907912.32
경상북도,구미시,인동동,46408,4847,57792.0,100.0,577.92,2801178.2399999998
경상북도,구미시,진미동,15922,1129,57792.0,100.0,577.92,652471.6799999999
경상북도,구미시,양포동,47659,2839,57792.0,100.0,577.92,1640714.88
경상북도,구미시,공단동,4019,388,57792.0,100.0,577.92,224232.96
경상북도,영주시,풍기읍,10055,4019,32580.0,30.0,1086.0,4364634.0
경상북도,영주시,이산면,2138,1038,32580.0,30.0,1086.0,1127268.0
경상북도,영주시,평은면,1359,769,32580.0,30.0,1086.0,835134.0
경상북도,영주시,문수면,1802,925,32580.0,30.0,1086.0,1004550.0
경상북도,영주시,장수면,1983,1048,32580.0,30.0,1086.0,1138128.0
경상북도,영주시,안정면,2714,1469,32580.0,30.0,1086.0,1595334.0
경상북도,영주시,봉현면,2464,1202,32580.0,30.0,1086.0,1305372.0
경상북도,영주시,순흥면,1837,1030,32580.0,30.0,1086.0,1118580.0
경상북도,영주시,단산면,1688,951,32580.0,30.0,1086.0,1032786.0
경상북도,영주시,부석면,2704,1539,32580.0,30.0,1086.0,1671354.0
경상북도,영주시,상망동,6824,2087,32580.0,30.0,1086.0,2266482.0
경상북도,영주시,하망동,5651,1862,32580.0,30.0,1086.0,2022132.0
경상북도,영주시,영주1동,3373,1455,32580.0,30.0,1086.0,1580130.0
경상북도,영주시,영주2동,4427,1908,32580.0,30.0,1086.0,2072088.0
경상북도,영주시,휴천1동,6805,1513,32580.0,30.0,1086.0,1643118.0
경상북도,영주시,휴천2동,9548,3180,32580.0,30.0,1086.0,3453480.0
경상북도,영주시,휴천3동,6845,2242,32580.0,30.0,1086.0,2434812.0
경상북도,영주시,가흥1동,14912,2129,32580.0,30.0,1086.0,2312094.0
경상북도,영주시,가흥2동,9892,2214,32580.0,30.0,1086.0,2404404.0
경상북도,영천시,금호읍,9954,4146,34074.0,23.0,1481.4782608695652,6142208.869565218
경상북도,영천시,청통면,3757,1850,34074.0,23.0,1481.4782608695652,2740734.782608696
경상북도,영천시,신녕면,3463,1766,34074.0,23.0,1481.4782608695652,2616290.6086956523
경상북도,영천시,화산면,2912,1560,34074.0,23.0,1481.4782608695652,2311106.086956522
경상북도,영천시,화북면,2142,1154,34074.0,23.0,1481.4782608695652,1709625.9130434783
경상북도,영천시,화남면,3098,1604,34074.0,23.0,1481.4782608695652,2376291.1304347827
경상북도,영천시,자양면,1246,629,34074.0,23.0,1481.4782608695652,931849.8260869565
경상북도,영천시,임고면,3948,2105,34074.0,23.0,1481.4782608695652,3118511.739130435
경상북도,영천시,고경면,5314,2363,34074.0,23.0,1481.4782608695652,3500733.1304347827
경상북도,영천시,북안면,4112,2195,34074.0,23.0,1481.4782608695652,3251844.782608696
경상북도,영천시,대창면,2880,1457,34074.0,23.0,1481.4782608695652,2158513.8260869565
경상북도,영천시,동부동,25690,5841,34074.0,23.0,1481.4782608695652,8653314.52173913
경상북도,영천시,중앙동,8726,2214,34074.0,23.0,1481.4782608695652,3279992.8695652173
경상북도,영천시,서부동,4236,1704,34074.0,23.0,1481.4782608695652,2524438.9565217393
경상북도,영천시,완산동,9771,2158,34074.0,23.0,1481.4782608695652,3197030.086956522
경상북도,영천시,남부동,3694,1328,34074.0,23.0,1481.4782608695652,1967403.1304347827
경상북도,상주시,함창읍,5979,2603,34726.0,23.0,1509.8260869565215,3930077.3043478257
경상북도,상주시,중동면,1281,698,34726.0,23.0,1509.8260869565215,1053858.608695652
경상북도,상주시,사벌국면,3584,1872,34726.0,23.0,1509.8260869565215,2826394.4347826084
경상북도,상주시,낙동면,2803,1486,34726.0,23.0,1509.8260869565215,2243601.565217391
경상북도,상주시,낙동면동부출장소,893,458,34726.0,23.0,1509.8260869565215,691500.3478260868
경상북도,상주시,청리면,2338,1290,34726.0,23.0,1509.8260869565215,1947675.6521739129
경상북도,상주시,공성면,3735,1989,34726.0,23.0,1509.8260869565215,3003044.0869565215
경상북도,상주시,외남면,1471,799,34726.0,23.0,1509.8260869565215,1206351.0434782607
경상북도,상주시,내서면,1770,958,34726.0,23.0,1509.8260869565215,1446413.3913043477
경상북도,상주시,모동면,2411,1111,34726.0,23.0,1509.8260869565215,1677416.7826086953
경상북도,상주시,모서면,1558,796,34726.0,23.0,1509.8260869565215,1201821.5652173911
경상북도,상주시,모서면서부출장소,690,350,34726.0,23.0,1509.8260869565215,528439.1304347825
경상북도,상주시,화동면,1783,880,34726.0,23.0,1509.8260869565215,1328646.956521739
경상북도,상주시,화서면,2659,1182,34726.0,23.0,1509.8260869565215,1784614.4347826084
경상북도,상주시,화북면,1094,523,34726.0,23.0,1509.8260869565215,789639.0434782607
경상북도,상주시,화북면서부출장소,299,179,34726.0,23.0,1509.8260869565215,270258.86956521735
경상북도,상주시,외서면,2431,1265,34726.0,23.0,1509.8260869565215,1909929.9999999998
경상북도,상주시,은척면,1105,672,34726.0,23.0,1509.8260869565215,1014603.1304347825
경상북도,상주시,은척면북부출장소,338,191,34726.0,23.0,1509.8260869565215,288376.7826086956
경상북도,상주시,공검면,1910,1119,34726.0,23.0,1509.8260869565215,1689495.3913043477
경상북도,상주시,이안면,1887,1038,34726.0,23.0,1509.8260869565215,1567199.4782608694
경상북도,상주시,화남면,765,383,34726.0,23.0,1509.8260869565215,578263.3913043478
경상북도,상주시,남원동,10790,3025,34726.0,23.0,1509.8260869565215,4567223.913043478
경상북도,상주시,북문동,9085,2287,34726.0,23.0,1509.8260869565215,3452972.2608695645
경상북도,상주시,계림동,8674,2178,34726.0,23.0,1509.8260869565215,3288401.2173913037
경상북도,상주시,동문동,7192,2179,34726.0,23.0,1509.8260869565215,3289911.0434782603
경상북도,상주시,동성동,3152,1229,34726.0,23.0,1509.8260869565215,1855576.260869565
경상북도,상주시,신흥동,8118,1986,34726.0,23.0,1509.8260869565215,2998514.608695652
경상북도,문경시,문경읍,5420,2461,24835.0,24.0,1034.7916666666667,2546622.291666667
경상북도,문경시,문경읍갈평출장소,1037,501,24835.0,24.0,1034.7916666666667,518430.62500000006
경상북도,문경시,가은읍,2955,1547,24835.0,24.0,1034.7916666666667,1600822.7083333335
경상북도,문경시,가은읍북부출장소,839,419,24835.0,24.0,1034.7916666666667,433577.7083333334
경상북도,문경시,영순면,2227,1140,24835.0,24.0,1034.7916666666667,1179662.5
경상북도,문경시,산양면,2845,1484,24835.0,24.0,1034.7916666666667,1535630.8333333335
경상북도,문경시,호계면,2162,1041,24835.0,24.0,1034.7916666666667,1077218.125
경상북도,문경시,산북면,2495,1352,24835.0,24.0,1034.7916666666667,1399038.3333333335
경상북도,문경시,동로면,1857,933,24835.0,24.0,1034.7916666666667,965460.6250000001
경상북도,문경시,마성면,3218,1719,24835.0,24.0,1034.7916666666667,1778806.8750000002
경상북도,문경시,농암면,2418,1324,24835.0,24.0,1034.7916666666667,1370064.1666666667
경상북도,문경시,점촌1동,5141,1887,24835.0,24.0,1034.7916666666667,1952651.8750000002
경상북도,문경시,점촌2동,6329,2350,24835.0,24.0,1034.7916666666667,2431760.416666667
경상북도,문경시,점촌3동,8146,2622,24835.0,24.0,1034.7916666666667,2713223.75
경상북도,문경시,점촌4동,2813,1281,24835.0,24.0,1034.7916666666667,1325568.125
경상북도,문경시,점촌5동,15287,2774,24835.0,24.0,1034.7916666666667,2870512.0833333335
경상북도,경산시,하양읍,32596,6212,58327.0,85.0,686.2,4262674.4
경상북도,경산시,진량읍,32613,6757,58327.0,85.0,686.2,4636653.4
경상북도,경산시,압량읍,21986,3813,58327.0,85.0,686.2,2616480.6
경상북도,경산시,와촌면,5078,2256,58327.0,85.0,686.2,1548067.2000000002
경상북도,경산시,자인면,5014,2298,58327.0,85.0,686.2,1576887.6
경상북도,경산시,용성면,3142,1674,58327.0,85.0,686.2,1148698.8
경상북도,경산시,남산면,3447,1681,58327.0,85.0,686.2,1153502.2000000002
경상북도,경산시,남천면,2617,1283,58327.0,85.0,686.2,880394.6000000001
경상북도,경산시,중방동,10685,2599,58327.0,85.0,686.2,1783433.8
경상북도,경산시,중앙동,5535,1767,58327.0,85.0,686.2,1212515.4000000001
경상북도,경산시,남부동,18207,4262,58327.0,85.0,686.2,2924584.4000000004
경상북도,경산시,서부1동,29750,6828,58327.0,85.0,686.2,4685373.600000001
경상북도,경산시,서부2동,41576,7312,58327.0,85.0,686.2,5017494.4
경상북도,경산시,북부동,15907,2754,58327.0,85.0,686.2,1889794.8
경상북도,경산시,동부동,35228,6831,58327.0,85.0,686.2,4687432.2
경상북도,의성군,의성읍,12085,4360,23646.0,9.0,2627.333333333333,11455173.333333332
경상북도,의성군,단촌면,1821,1030,23646.0,9.0,2627.333333333333,2706153.333333333
경상북도,의성군,점곡면,1478,880,23646.0,9.0,2627.333333333333,2312053.333333333
경상북도,의성군,옥산면,1656,910,23646.0,9.0,2627.333333333333,2390873.333333333
경상북도,의성군,사곡면,1494,887,23646.0,9.0,2627.333333333333,2330444.6666666665
경상북도,의성군,춘산면,1464,840,23646.0,9.0,2627.333333333333,2206959.9999999995
경상북도,의성군,가음면,1404,800,23646.0,9.0,2627.333333333333,2101866.6666666665
경상북도,의성군,금성면,3973,2151,23646.0,9.0,2627.333333333333,5651393.999999999
경상북도,의성군,봉양면,3797,1790,23646.0,9.0,2627.333333333333,4702926.666666666
경상북도,의성군,비안면,2464,1370,23646.0,9.0,2627.333333333333,3599446.666666666
경상북도,의성군,구천면,1616,952,23646.0,9.0,2627.333333333333,2501221.333333333
경상북도,의성군,단밀면,1581,840,23646.0,9.0,2627.333333333333,2206959.9999999995
경상북도,의성군,단북면,1630,903,23646.0,9.0,2627.333333333333,2372481.9999999995
경상북도,의성군,안계면,4207,1777,23646.0,9.0,2627.333333333333,4668771.333333333
경상북도,의성군,다인면,3530,1986,23646.0,9.0,2627.333333333333,5217883.999999999
경상북도,의성군,신평면,795,464,23646.0,9.0,2627.333333333333,1219082.6666666665
경상북도,의성군,안평면,2043,1223,23646.0,9.0,2627.333333333333,3213228.6666666665
경상북도,의성군,안사면,837,483,23646.0,9.0,2627.333333333333,1269001.9999999998
경상북도,청송군,청송읍,4827,1735,10595.0,5.0,2119.0,3676465.0
경상북도,청송군,주왕산면,1753,902,10595.0,5.0,2119.0,1911338.0
경상북도,청송군,부남면,2316,1235,10595.0,5.0,2119.0,2616965.0
경상북도,청송군,현동면,1979,903,10595.0,5.0,2119.0,1913457.0
경상북도,청송군,현서면,2367,1225,10595.0,5.0,2119.0,2595775.0
경상북도,청송군,안덕면,2392,1277,10595.0,5.0,2119.0,2705963.0
경상북도,청송군,파천면,1645,917,10595.0,5.0,2119.0,1943123.0
경상북도,청송군,진보면,6046,2401,10595.0,5.0,2119.0,5087719.0
경상북도,영양군,영양읍,7092,2358,6887.0,3.0,2295.6666666666665,5413182.0
경상북도,영양군,입암면,2076,1028,6887.0,3.0,2295.6666666666665,2359945.333333333
경상북도,영양군,청기면,1601,920,6887.0,3.0,2295.6666666666665,2112013.333333333
경상북도,영양군,일월면,1693,836,6887.0,3.0,2295.6666666666665,1919177.3333333333
경상북도,영양군,수비면,1621,774,6887.0,3.0,2295.6666666666665,1776845.9999999998
경상북도,영양군,석보면,1914,971,6887.0,3.0,2295.6666666666665,2229092.333333333
경상북도,영덕군,영덕읍,10020,3195,14746.0,10.0,1474.6,4711347.0
경상북도,영덕군,강구면,5486,2546,14746.0,10.0,1474.6,3754331.5999999996
경상북도,영덕군,남정면,2179,1215,14746.0,10.0,1474.6,1791639.0
경상북도,영덕군,달산면,1055,627,14746.0,10.0,1474.6,924574.2
경상북도,영덕군,지품면,1367,769,14746.0,10.0,1474.6,1133967.4
경상북도,영덕군,지품면원전출장소,509,314,14746.0,10.0,1474.6,463024.39999999997
경상북도,영덕군,축산면,852,478,14746.0,10.0,1474.6,704858.7999999999
경상북도,영덕군,축산면축산출장소,1434,793,14746.0,10.0,1474.6,1169357.7999999998
경상북도,영덕군,영해면,5775,2499,14746.0,10.0,1474.6,3685025.4
경상북도,영덕군,병곡면,2470,1385,14746.0,10.0,1474.6,2042320.9999999998
경상북도,영덕군,창수면,1480,925,14746.0,10.0,1474.6,1364005.0
경상북도,청도군,화양읍,6855,2354,18713.0,11.0,1701.1818181818182,4004582.0
경상북도,청도군,화양읍남성현출장소,1058,563,18713.0,11.0,1701.1818181818182,957765.3636363636
경상북도,청도군,청도읍,9506,3771,18713.0,11.0,1701.1818181818182,6415156.636363637
경상북도,청도군,청도읍유호출장소,1474,810,18713.0,11.0,1701.1818181818182,1377957.2727272727
경상북도,청도군,각남면,2116,1167,18713.0,11.0,1701.1818181818182,1985279.1818181819
경상북도,청도군,풍각면,3612,1865,18713.0,11.0,1701.1818181818182,3172704.090909091
경상북도,청도군,각북면,2271,1213,18713.0,11.0,1701.1818181818182,2063533.5454545456
경상북도,청도군,이서면,4495,2150,18713.0,11.0,1701.1818181818182,3657540.909090909
경상북도,청도군,운문면,1906,1039,18713.0,11.0,1701.1818181818182,1767527.9090909092
경상북도,청도군,금천면,3127,1747,18713.0,11.0,1701.1818181818182,2971964.6363636367
경상북도,청도군,매전면,3695,2034,18713.0,11.0,1701.1818181818182,3460203.8181818184
경상북도,고령군,대가야읍,9316,3030,11900.0,8.0,1487.5,4507125.0
경상북도,고령군,덕곡면,1406,768,11900.0,8.0,1487.5,1142400.0
경상북도,고령군,운수면,1731,914,11900.0,8.0,1487.5,1359575.0
경상북도,고령군,성산면,2420,1125,11900.0,8.0,1487.5,1673437.5
경상북도,고령군,다산면,8399,2696,11900.0,8.0,1487.5,4010300.0
경상북도,고령군,개진면,1779,889,11900.0,8.0,1487.5,1322387.5
경상북도,고령군,우곡면,1490,813,11900.0,8.0,1487.5,1209337.5
경상북도,고령군,쌍림면,3107,1665,11900.0,8.0,1487.5,2476687.5
경상북도,성주군,성주읍,13038,3625,16840.0,10.0,1684.0,6104500.0
경상북도,성주군,선남면,5754,2497,16840.0,10.0,1684.0,4204948.0
경상북도,성주군,용암면,3444,1662,16840.0,10.0,1684.0,2798808.0
경상북도,성주군,수륜면,3126,1570,16840.0,10.0,1684.0,2643880.0
경상북도,성주군,가천면,1891,991,16840.0,10.0,1684.0,1668844.0
경상북도,성주군,금수강산면,1148,611,16840.0,10.0,1684.0,1028924.0
경상북도,성주군,대가면,2234,1122,16840.0,10.0,1684.0,1889448.0
경상북도,성주군,벽진면,2793,1455,16840.0,10.0,1684.0,2450220.0
경상북도,성주군,초전면,4083,1849,16840.0,10.0,1684.0,3113716.0
경상북도,성주군,월항면,3125,1458,16840.0,10.0,1684.0,2455272.0
경상북도,칠곡군,왜관읍,29910,7217,23051.0,25.0,922.04,6654362.68
경상북도,칠곡군,북삼읍,22447,3531,23051.0,25.0,922.04,3255723.2399999998
경상북도,칠곡군,석적읍,29289,2554,23051.0,25.0,922.04,2354890.1599999997
경상북도,칠곡군,지천면,3658,1871,23051.0,25.0,922.04,1725136.8399999999
경상북도,칠곡군,동명면,4865,2332,23051.0,25.0,922.04,2150197.28
