시도,시군구,읍면동,총인구수,노인인구수
전라남도,순천시,주암면,2788,1576
전라남도,순천시,송광면,1327,761
전라남도,순천시,외서면,739,441
전라남도,순천시,낙안면,2788,1547
전라남도,순천시,별량면,4996,2536
전라남도,순천시,상사면,2784,1259
전라남도,순천시,향동,3079,1347
전라남도,순천시,매곡동,6231,1658
전라남도,순천시,삼산동,28581,5434
전라남도,순천시,조곡동,6993,1688
전라남도,순천시,덕연동,38857,7326
전라남도,순천시,풍덕동,6703,2362
전라남도,순천시,남제동,7372,2689
전라남도,순천시,저전동,2506,998
전라남도,순천시,장천동,1772,689
전라남도,순천시,중앙동,2419,907
전라남도,순천시,도사동,16735,3442
전라남도,순천시,왕조1동,45743,5829
전라남도,순천시,왕조2동,16614,2022
전라남도,나주시,,117028,30286
전라남도,나주시,남평읍,11561,3275
전라남도,나주시,세지면,2322,1175
전라남도,나주시,왕곡면,2553,1247
전라남도,나주시,반남면,1227,670
전라남도,나주시,공산면,2039,1045
전라남도,나주시,동강면,2197,1213
전라남도,나주시,다시면,3241,1671
전라남도,나주시,문평면,1684,949
전라남도,나주시,노안면,4106,2103
전라남도,나주시,금천면,6756,1840
전라남도,나주시,산포면,3001,1378
전라남도,나주시,다도면,1737,899
전라남도,나주시,봉황면,3714,1896
전라남도,나주시,송월동,11142,1652
전라남도,나주시,영강동,2485,786
전라남도,나주시,금남동,4180,1604
전라남도,나주시,성북동,7901,1821
전라남도,나주시,영산동,2666,1253
전라남도,나주시,이창동,3078,1166
전라남도,나주시,빛가람동,39438,2643
전라남도,광양시,,155497,27263
전라남도,광양시,광양읍,48827,9693
전라남도,광양시,봉강면,1958,842
전라남도,광양시,옥룡면,2772,1327
전라남도,광양시,옥곡면,4729,1377
전라남도,광양시,진상면,2423,1278
전라남도,광양시,진월면,2429,1290
전라남도,광양시,다압면,1568,811
전라남도,광양시,골약동,12956,876
전라남도,광양시,중마동,56946,5228
전라남도,광양시,광영동,9959,2083
전라남도,광양시,금호동,9517,1878
전라남도,광양시,태인동,1413,580
전라남도,담양군,,44140,16602
전라남도,담양군,담양읍,15119,4286
전라남도,담양군,봉산면,2530,1112
전라남도,담양군,고서면,2849,1301
전라남도,담양군,가사문학면,1160,561
전라남도,담양군,창평면,3374,1428
전라남도,담양군,대덕면,1795,779
전라남도,담양군,무정면,2264,1046
전라남도,담양군,금성면,2380,1115
전라남도,담양군,용면,1711,790
전라남도,담양군,월산면,2209,980
전라남도,담양군,수북면,4710,1674
전라남도,담양군,대전면,4039,1530
전라남도,곡성군,,27426,11303
전라남도,곡성군,곡성읍,7967,2585
전라남도,곡성군,오곡면,1761,841
전라남도,곡성군,삼기면,1657,862
전라남도,곡성군,석곡면,2177,1074
전라남도,곡성군,목사동면,1331,692
전라남도,곡성군,죽곡면,1902,961
전라남도,곡성군,고달면,1078,573
전라남도,곡성군,옥과면,4043,1327
전라남도,곡성군,입면,2346,929
전라남도,곡성군,겸면,1660,768
전라남도,곡성군,오산면,1504,691
전라남도,구례군,,23866,9886
전라남도,구례군,구례읍,10398,3348
전라남도,구례군,문척면,1282,570
전라남도,구례군,간전면,1366,666
전라남도,구례군,토지면,2344,1125
전라남도,구례군,마산면,2343,1065
전라남도,구례군,광의면,2123,1129
전라남도,구례군,용방면,1292,652
전라남도,구례군,산동면,2718,1331
전라남도,고흥군,,59394,28162
전라남도,고흥군,고흥읍,12314,3300
전라남도,고흥군,도양읍,9209,3664
전라남도,고흥군,도양읍소록출장소,507,323
전라남도,고흥군,도양읍시산출장소,184,82
전라남도,고흥군,풍양면,2869,1696
전라남도,고흥군,도덕면,2668,1473
전라남도,고흥군,금산면,3937,2233
전라남도,고흥군,도화면,3553,1977
전라남도,고흥군,포두면,4439,2418
전라남도,고흥군,봉래면,1781,980
전라남도,고흥군,점암면,2528,1426
전라남도,고흥군,과역면,3012,1626
전라남도,고흥군,남양면,2142,1194
전라남도,고흥군,동강면,2844,1494
전라남도,고흥군,대서면,2057,1171
전라남도,고흥군,두원면,2811,1689
전라남도,고흥군,영남면,1163,677
전라남도,고흥군,동일면,1376,739
전라남도,보성군,,36956,16605
전라남도,보성군,보성읍,8453,2610
전라남도,보성군,벌교읍,10755,4853
전라남도,보성군,노동면,1078,574
전라남도,보성군,미력면,1324,661
전라남도,보성군,겸백면,1071,577
전라남도,보성군,율어면,1098,554
전라남도,보성군,복내면,1506,808
전라남도,보성군,문덕면,909,428
전라남도,보성군,조성면,3309,1746
전라남도,보성군,득량면,2476,1315
전라남도,보성군,득량면예당출장소,1109,501
전라남도,보성군,회천면,2854,1402
전라남도,보성군,웅치면,1014,576
전라남도,화순군,,60205,19484
전라남도,화순군,화순읍,39030,8913
전라남도,화순군,화순읍민원출장소,0,0
전라남도,화순군,한천면,902,433
전라남도,화순군,한천면영외출장소,398,242
전라남도,화순군,춘양면,1632,864
전라남도,화순군,청풍면,948,529
전라남도,화순군,이양면,1662,898
전라남도,화순군,능주면,2841,1244
전라남도,화순군,도곡면,2702,1250
전라남도,화순군,도암면,1323,715
전라남도,화순군,이서면,935,473
전라남도,화순군,백아면,1467,818
전라남도,화순군,동복면,1445,771
전라남도,화순군,사평면,2010,989
전라남도,화순군,동면,2910,1345
전라남도,장흥군,,34141,13828
전라남도,장흥군,장흥읍,14651,3947
전라남도,장흥군,관산읍,4345,2151
전라남도,장흥군,대덕읍,2878,1418
전라남도,장흥군,용산면,2082,1097
전라남도,장흥군,안양면,2561,1265
전라남도,장흥군,장동면,1099,620
전라남도,장흥군,장평면,1885,968
전라남도,장흥군,유치면,908,470
전라남도,장흥군,부산면,1314,687
전라남도,장흥군,회진면,2418,1205
전라남도,강진군,,31804,12980
전라남도,강진군,강진읍,12487,3702
전라남도,강진군,군동면,4710,1642
전라남도,강진군,칠량면,1989,1044
전라남도,강진군,대구면,986,530
전라남도,강진군,도암면,2258,1272
전라남도,강진군,신전면,1593,849
전라남도,강진군,성전면,2560,1299
전라남도,강진군,작천면,1639,878
전라남도,강진군,병영면,1436,733
전라남도,강진군,옴천면,554,294
전라남도,강진군,마량면,1592,737
전라남도,해남군,,62171,24342
전라남도,해남군,해남읍,23379,5428
전라남도,해남군,삼산면,2667,1257
전라남도,해남군,화산면,2833,1428
전라남도,해남군,현산면,2528,1354
전라남도,해남군,송지면,5436,2387
전라남도,해남군,북평면,2442,1262
전라남도,해남군,북일면,1806,969
전라남도,해남군,옥천면,2712,1313
전라남도,해남군,계곡면,1979,1082
전라남도,해남군,마산면,2242,1074
전라남도,해남군,황산면,4157,2075
전라남도,해남군,산이면,3358,1588
전라남도,해남군,문내면,3496,1683
전라남도,해남군,화원면,3136,1442
전라남도,영암군,,50051,16175
전라남도,영암군,영암읍,7642,2387
전라남도,영암군,삼호읍,15021,2500
전라남도,영암군,삼호읍서부출장소,5828,741
전라남도,영암군,덕진면,1632,788
전라남도,영암군,금정면,1923,983
전라남도,영암군,신북면,3311,1614
전라남도,영암군,시종면,3175,1624
전라남도,영암군,도포면,2011,972
전라남도,영암군,군서면,2968,1410
전라남도,영암군,서호면,1740,933
전라남도,영암군,학산면,2776,1225
전라남도,영암군,미암면,2024,998
전라남도,무안군,,95710,20501
전라남도,무안군,무안읍,10557,2818
전라남도,무안군,일로읍,25620,3105
전라남도,무안군,삼향읍,4915,2040
전라남도,무안군,삼향읍남악출장소,32405,2364
전라남도,무안군,몽탄면,2748,1395
전라남도,무안군,청계면,6268,2334
전라남도,무안군,현경면,4223,2076
전라남도,무안군,망운면,1812,879
전라남도,무안군,해제면,4428,2238
전라남도,무안군,운남면,2734,1252
전라남도,함평군,,29394,12584
전라남도,함평군,함평읍,8134,2645
전라남도,함평군,손불면,3040,1482
전라남도,함평군,신광면,1597,826
전라남도,함평군,학교면,3303,1643
전라남도,함평군,엄다면,1749,842
전라남도,함평군,대동면,2949,1296
전라남도,함평군,나산면,2590,1241
전라남도,함평군,해보면,2612,1127
전라남도,함평군,월야면,3420,1482
전라남도,영광군,,53713,17452
전라남도,영광군,영광읍,23511,5252
전라남도,영광군,백수읍,4427,2047
전라남도,영광군,홍농읍,7045,1680
전라남도,영광군,대마면,1633,704
전라남도,영광군,묘량면,1722,809
전라남도,영광군,불갑면,1464,634
전라남도,영광군,군서면,2270,963
전라남도,영광군,군남면,2275,1218
전라남도,영광군,염산면,3823,1913
전라남도,영광군,법성면,4870,1977
전라남도,영광군,낙월면,450,163
전라남도,영광군,낙월면안마출장소,223,92
전라남도,장성군,,42975,15100
전라남도,장성군,장성읍,14990,4278
전라남도,장성군,진원면,3562,1242
전라남도,장성군,남면,3554,1354
전라남도,장성군,동화면,1806,794
전라남도,장성군,삼서면,2914,1207
전라남도,장성군,삼계면,5135,1312
전라남도,장성군,황룡면,3748,1415
전라남도,장성군,서삼면,1463,624
전라남도,장성군,북일면,1294,660
전라남도,장성군,북이면,2588,1287
전라남도,장성군,북하면,1921,927
전라남도,완도군,,44535,17439
전라남도,완도군,완도읍,16815,4681
전라남도,완도군,금일읍,3310,1460
전라남도,완도군,노화읍,3749,1426
전라남도,완도군,노화읍넙도출장소,681,288
전라남도,완도군,군외면,2845,1497
전라남도,완도군,신지면,3042,1412
전라남도,완도군,고금면,3736,1879
전라남도,완도군,약산면,2145,1100
전라남도,완도군,청산면,1852,928
전라남도,완도군,청산면모도출장소,217,114
전라남도,완도군,소안면,2227,1054
전라남도,완도군,금당면,797,384
전라남도,완도군,보길면,2393,886
전라남도,완도군,생일면,726,330
전라남도,진도군,,27925,11092
전라남도,진도군,진도읍,10210,2722
전라남도,진도군,군내면,2726,1230
전라남도,진도군,고군면,3235,1425
전라남도,진도군,의신면,3206,1513
전라남도,진도군,임회면,3096,1521
전라남도,진도군,지산면,2805,1491
전라남도,진도군,조도면,2027,923
전라남도,진도군,조도면가사출장소,233,116
전라남도,진도군,조도면거차출장소,387,151
전라남도,신안군,,41850,16180
전라남도,신안군,지도읍,4780,1917
전라남도,신안군,지도읍선도출장소,245,111
전라남도,신안군,압해읍,6442,2332
전라남도,신안군,압해읍매화출장소,285,138
전라남도,신안군,압해읍고이도출장소,256,104
전라남도,신안군,증도면,1577,619
전라남도,신안군,증도면병풍출장소,318,132
전라남도,신안군,임자면,3510,1215
전라남도,신안군,자은면,2692,1036
전라남도,신안군,비금면,3709,1450
전라남도,신안군,비금면수치도출장소,142,62
전라남도,신안군,도초면,2440,985
전라남도,신안군,도초면우이도출장소,236,84
전라남도,신안군,흑산면,2137,759
전라남도,신안군,흑산면가거도출장소,351,93
전라남도,신안군,흑산면태도출장소,210,63
전라남도,신안군,흑산면홍도출장소,468,116
전라남도,신안군,흑산면대둔도출장소,275,114
전라남도,신안군,하의면,1667,711
전라남도,신안군,신의면,1564,517
전라남도,신안군,장산면,1624,724
전라남도,신안군,안좌면,3794,1459
전라남도,신안군,팔금면,1003,505
전라남도,신안군,암태면,2125,934
경상북도,,,2503544,691555
경상북도,포항시,,488683,117657
경상북도,포항시,남구,214869,53605
경상북도,포항시 남구,구룡포읍,6489,3346
경상북도,포항시 남구,연일읍,27104,5945
경상북도,포항시 남구,오천읍,56673,9285
경상북도,포항시 남구,대송면,2928,1433
경상북도,포항시 남구,동해면,8988,3122
경상북도,포항시 남구,장기면,3633,2075
경상북도,포항시 남구,호미곶면,1610,900
경상북도,포항시 남구,상대동,22069,7093
경상북도,포항시 남구,해도동,15298,6036
경상북도,포항시 남구,송도동,10811,4724
경상북도,포항시 남구,청림동,4497,1536
경상북도,포항시 남구,제철동,2283,620
경상북도,포항시 남구,효곡동,28964,4042
경상북도,포항시 남구,대이동,23522,3448
경상북도,포항시,북구,273814,64052
경상북도,포항시 북구,흥해읍,60271,10546
경상북도,포항시 북구,신광면,2705,1499
경상북도,포항시 북구,청하면,4222,2119
경상북도,포항시 북구,송라면,2278,1217
경상북도,포항시 북구,기계면,4669,2516
경상북도,포항시 북구,죽장면,2019,1193
경상북도,포항시 북구,죽장면상옥출장소,623,386
경상북도,포항시 북구,기북면,1276,733
경상북도,포항시 북구,중앙동,13125,5005
경상북도,포항시 북구,양학동,16237,3552
경상북도,포항시 북구,죽도동,17904,6353
경상북도,포항시 북구,용흥동,19237,5941
경상북도,포항시 북구,우창동,30450,6194
경상북도,포항시 북구,두호동,20476,4896
경상북도,포항시 북구,장량동,70067,9876
경상북도,포항시 북구,환여동,8255,2026
경상북도,경주시,,243781,70742
경상북도,경주시,감포읍,5035,2302
경상북도,경주시,안강읍,21769,7864
경상북도,경주시,건천읍,14380,4314
경상북도,경주시,외동읍,21471,6302
경상북도,경주시,문무대왕면,3962,1674
경상북도,경주시,양남면,6259,2329
경상북도,경주시,내남면,4322,2279
경상북도,경주시,산내면,3121,1836
경상북도,경주시,서면,2909,1559
경상북도,경주시,현곡면,21543,3881
경상북도,경주시,강동면,5739,2529
경상북도,경주시,천북면,5371,1962
경상북도,경주시,황오동,9620,4116
경상북도,경주시,성건동,12189,4394
경상북도,경주시,황남동,3611,1786
경상북도,경주시,선도동,13680,3040
경상북도,경주시,월성동,5239,1984
경상북도,경주시,용강동,24719,3503
경상북도,경주시,황성동,27907,4469
경상북도,경주시,동천동,19885,4928
경상북도,경주시,불국동,9482,3032
경상북도,경주시,보덕동,1568,659
경상북도,김천시,,133444,38910
경상북도,김천시,아포읍,7983,2739
경상북도,김천시,농소면,3012,1255
경상북도,김천시,남면,2816,1364
경상북도,김천시,개령면,2180,1124
경상북도,김천시,감문면,2984,1645
경상북도,김천시,어모면,3918,1707
경상북도,김천시,봉산면,2818,1341
경상북도,김천시,대항면,3081,1419
경상북도,김천시,감천면,1687,809
경상북도,김천시,조마면,2018,1043
경상북도,김천시,구성면,2545,1442
경상북도,김천시,지례면,1364,784
경상북도,김천시,부항면,1176,663
경상북도,김천시,대덕면,2053,1024
경상북도,김천시,증산면,940,520
경상북도,김천시,자산동,5703,2480
경상북도,김천시,평화남산동,6748,2723
경상북도,김천시,양금동,3328,1626
경상북도,김천시,대신동,23035,4488
경상북도,김천시,대곡동,20325,5005
경상북도,김천시,지좌동,10324,2279
경상북도,김천시,율곡동,23406,1430
경상북도,안동시,,152149,45683
경상북도,안동시,풍산읍,7976,2979
경상북도,안동시,와룡면,3653,1940
경상북도,안동시,북후면,2718,1420
경상북도,안동시,서후면,3598,1617
경상북도,안동시,풍천면,7562,1936
경상북도,안동시,일직면,2347,1314
경상북도,안동시,남후면,1561,897
경상북도,안동시,남선면,1934,925
경상북도,안동시,임하면,2507,1326
경상북도,안동시,길안면,2504,1413
경상북도,안동시,임동면,1539,904
경상북도,안동시,예안면,1637,940
경상북도,안동시,도산면,1343,817
경상북도,안동시,녹전면,1542,917
경상북도,안동시,중구동,4762,1640
경상북도,안동시,명륜동,4569,1526
경상북도,안동시,용상동,24215,4705
경상북도,안동시,서구동,8160,2637
경상북도,안동시,태화동,11852,3595
경상북도,안동시,평화동,5735,1963
경상북도,안동시,안기동,5714,1842
경상북도,안동시,옥동,19719,3991
경상북도,안동시,송하동,14947,2905
경상북도,안동시,강남동,10055,1534
경상북도,구미시,,403649,57792
경상북도,구미시,선산읍,13222,4544
경상북도,구미시,고아읍,40426,6549
경상북도,구미시,산동읍,30467,1547
경상북도,구미시,무을면,1693,950
경상북도,구미시,옥성면,1589,855
경상북도,구미시,도개면,1959,1032
경상북도,구미시,해평면,3537,1761
경상북도,구미시,장천면,2668,1229
경상북도,구미시,송정동,23092,4441
경상북도,구미시,원평동,9416,1897
경상북도,구미시,도량동,26100,5127
경상북도,구미시,지산동,1788,716
경상북도,구미시,선주원남동,35887,5023
경상북도,구미시,형곡1동,12366,2399
경상북도,구미시,형곡2동,14658,2815
경상북도,구미시,신평1동,4606,795
경상북도,구미시,신평2동,2812,551
경상북도,구미시,비산동,12884,1253
경상북도,구미시,광평동,3932,687
경상북도,구미시,상모사곡동,29809,2847
경상북도,구미시,임오동,16730,1571
경상북도,구미시,인동동,46408,4847
경상북도,구미시,진미동,15922,1129
경상북도,구미시,양포동,47659,2839
경상북도,구미시,공단동,4019,388
경상북도,영주시,,97021,32580
경상북도,영주시,풍기읍,10055,4019
경상북도,영주시,이산면,2138,1038
경상북도,영주시,평은면,1359,769
경상북도,영주시,문수면,1802,925
경상북도,영주시,장수면,1983,1048
경상북도,영주시,안정면,2714,1469
경상북도,영주시,봉현면,2464,1202
경상북도,영주시,순흥면,1837,1030
경상북도,영주시,단산면,1688,951
경상북도,영주시,부석면,2704,1539
경상북도,영주시,상망동,6824,2087
경상북도,영주시,하망동,5651,1862
경상북도,영주시,영주1동,3373,1455
경상북도,영주시,영주2동,4427,1908
경상북도,영주시,휴천1동,6805,1513
경상북도,영주시,휴천2동,9548,3180
경상북도,영주시,휴천3동,6845,2242
경상북도,영주시,가흥1동,14912,2129
경상북도,영주시,가흥2동,9892,2214
경상북도,영천시,,94943,34074
경상북도,영천시,금호읍,9954,4146
경상북도,영천시,청통면,3757,1850
경상북도,영천시,신녕면,3463,1766
경상북도,영천시,화산면,2912,1560
경상북도,영천시,화북면,2142,1154
경상북도,영천시,화남면,3098,1604
경상북도,영천시,자양면,1246,629
경상북도,영천시,임고면,3948,2105
경상북도,영천시,고경면,5314,2363
경상북도,영천시,북안면,4112,2195
경상북도,영천시,대창면,2880,1457
경상북도,영천시,동부동,25690,5841
경상북도,영천시,중앙동,8726,2214
경상북도,영천시,서부동,4236,1704
경상북도,영천시,완산동,9771,2158
경상북도,영천시,남부동,3694,1328
경상북도,상주시,,89795,34726
경상북도,상주시,함창읍,5979,2603
경상북도,상주시,중동면,1281,698
경상북도,상주시,사벌국면,3584,1872
경상북도,상주시,낙동면,2803,1486
경상북도,상주시,낙동면동부출장소,893,458
경상북도,상주시,청리면,2338,1290
경상북도,상주시,공성면,3735,1989
경상북도,상주시,외남면,1471,799
경상북도,상주시,내서면,1770,958
경상북도,상주시,모동면,2411,1111
경상북도,상주시,모서면,1558,796
경상북도,상주시,모서면서부출장소,690,350
경상북도,상주시,화동면,1783,880
경상북도,상주시,화서면,2659,1182
경상북도,상주시,화북면,1094,523
경상북도,상주시,화북면서부출장소,299,179
경상북도,상주시,외서면,2431,1265
경상북도,상주시,은척면,1105,672
경상북도,상주시,은척면북부출장소,338,191
경상북도,상주시,공검면,1910,1119
경상북도,상주시,이안면,1887,1038
경상북도,상주시,화남면,765,383
경상북도,상주시,남원동,10790,3025
경상북도,상주시,북문동,9085,2287
경상북도,상주시,계림동,8674,2178
경상북도,상주시,동문동,7192,2179
경상북도,상주시,동성동,3152,1229
경상북도,상주시,신흥동,8118,1986
경상북도,문경시,,65189,24835
경상북도,문경시,문경읍,5420,2461
경상북도,문경시,문경읍갈평출장소,1037,501
경상북도,문경시,가은읍,2955,1547
경상북도,문경시,가은읍북부출장소,839,419
경상북도,문경시,영순면,2227,1140
경상북도,문경시,산양면,2845,1484
경상북도,문경시,호계면,2162,1041
경상북도,문경시,산북면,2495,1352
경상북도,문경시,동로면,1857,933
경상북도,문경시,마성면,3218,1719
경상북도,문경시,농암면,2418,1324
경상북도,문경시,점촌1동,5141,1887
경상북도,문경시,점촌2동,6329,2350
경상북도,문경시,점촌3동,8146,2622
경상북도,문경시,점촌4동,2813,1281
경상북도,문경시,점촌5동,15287,2774
경상북도,경산시,,263381,58327
경상북도,경산시,하양읍,32596,6212
경상북도,경산시,진량읍,32613,6757
경상북도,경산시,압량읍,21986,3813
경상북도,경산시,와촌면,5078,2256
경상북도,경산시,자인면,5014,2298
경상북도,경산시,용성면,3142,1674
경상북도,경산시,남산면,3447,1681
경상북도,경산시,남천면,2617,1283
경상북도,경산시,중방동,10685,2599
경상북도,경산시,중앙동,5535,1767
경상북도,경산시,남부동,18207,4262
경상북도,경산시,서부1동,29750,6828
경상북도,경산시,서부2동,41576,7312
경상북도,경산시,북부동,15907,2754
경상북도,경산시,동부동,35228,6831
경상북도,의성군,,47875,23646
경상북도,의성군,의성읍,12085,4360
경상북도,의성군,단촌면,1821,1030
경상북도,의성군,점곡면,1478,880
경상북도,의성군,옥산면,1656,910
경상북도,의성군,사곡면,1494,887
경상북도,의성군,춘산면,1464,840
경상북도,의성군,가음면,1404,800
경상북도,의성군,금성면,3973,2151
경상북도,의성군,봉양면,3797,1790
경상북도,의성군,비안면,2464,1370
경상북도,의성군,구천면,1616,952
경상북도,의성군,단밀면,1581,840
경상북도,의성군,단북면,1630,903
경상북도,의성군,안계면,4207,1777
경상북도,의성군,다인면,3530,1986
경상북도,의성군,신평면,795,464
경상북도,의성군,안평면,2043,1223
경상북도,의성군,안사면,837,483
경상북도,청송군,,23325,10595
경상북도,청송군,청송읍,4827,1735
경상북도,청송군,주왕산면,1753,902
경상북도,청송군,부남면,2316,1235
경상북도,청송군,현동면,1979,903
경상북도,청송군,현서면,2367,1225
경상북도,청송군,안덕면,2392,1277
경상북도,청송군,파천면,1645,917
경상북도,청송군,진보면,6046,2401
경상북도,영양군,,15997,6887
경상북도,영양군,영양읍,7092,2358
경상북도,영양군,입암면,2076,1028
경상북도,영양군,청기면,1601,920
경상북도,영양군,일월면,1693,836
경상북도,영양군,수비면,1621,774
경상북도,영양군,석보면,1914,971
경상북도,영덕군,,32627,14746
경상북도,영덕군,영덕읍,10020,3195
경상북도,영덕군,강구면,5486,2546
경상북도,영덕군,남정면,2179,1215
경상북도,영덕군,달산면,1055,627
경상북도,영덕군,지품면,1367,769
경상북도,영덕군,지품면원전출장소,509,314
경상북도,영덕군,축산면,852,478
경상북도,영덕군,축산면축산출장소,1434,793
경상북도,영덕군,영해면,5775,2499
경상북도,영덕군,병곡면,2470,1385
경상북도,영덕군,창수면,1480,925
경상북도,청도군,,40115,18713
경상북도,청도군,화양읍,6855,2354
경상북도,청도군,화양읍남성현출장소,1058,563
경상북도,청도군,청도읍,9506,3771
경상북도,청도군,청도읍유호출장소,1474,810
경상북도,청도군,각남면,2116,1167
경상북도,청도군,풍각면,3612,1865
경상북도,청도군,각북면,2271,1213
경상북도,청도군,이서면,4495,2150
경상북도,청도군,운문면,1906,1039
경상북도,청도군,금천면,3127,1747
경상북도,청도군,매전면,3695,2034
경상북도,고령군,,29648,11900
경상북도,고령군,대가야읍,9316,3030
경상북도,고령군,덕곡면,1406,768
경상북도,고령군,운수면,1731,914
경상북도,고령군,성산면,2420,1125
경상북도,고령군,다산면,8399,2696
경상북도,고령군,개진면,1779,889
경상북도,고령군,우곡면,1490,813
경상북도,고령군,쌍림면,3107,1665
경상북도,성주군,,40636,16840
경상북도,성주군,성주읍,13038,3625
경상북도,성주군,선남면,5754,2497
경상북도,성주군,용암면,3444,1662
경상북도,성주군,수륜면,3126,1570
경상북도,성주군,가천면,1891,991
경상북도,성주군,금수강산면,1148,611
경상북도,성주군,대가면,2234,1122
경상북도,성주군,벽진면,2793,1455
경상북도,성주군,초전면,4083,1849
경상북도,성주군,월항면,3125,1458
경상북도,칠곡군,,104596,23051
경상북도,칠곡군,왜관읍,29910,7217
경상북도,칠곡군,북삼읍,22447,3531
경상북도,칠곡군,석적읍,29289,2554
경상북도,칠곡군,지천면,3658,1871
경상북도,칠곡군,동명면,4865,2332
경상북도,칠곡군,가산면,3153,1512
경상북도,칠곡군,약목면,8448,2943
경상북도,칠곡군,기산면,2826,1091
경상북도,예천군,,53879,18639
경상북도,예천군,예천읍,13476,5066
경상북도,예천군,호명읍,20971,2404
경상북도,예천군,용문면,2030,1179
경상북도,예천군,감천면,2387,1432
경상북도,예천군,보문면,1510,884
경상북도,예천군,유천면,2382,1090
경상북도,예천군,용궁면,2177,1273
경상북도,예천군,개포면,1400,910
경상북도,예천군,지보면,2464,1489
경상북도,예천군,풍양면,2696,1586
경상북도,예천군,효자면,1154,627
경상북도,예천군,은풍면,1232,699
경상북도,봉화군,,28252,12892
경상북도,봉화군,봉화읍,8857,3179
경상북도,봉화군,물야면,2825,1526
경상북도,봉화군,봉성면,1859,1012
경상북도,봉화군,법전면,1845,988
경상북도,봉화군,춘양면,4084,1929
경상북도,봉화군,소천면,2017,1068
경상북도,봉화군,재산면,1367,674
경상북도,봉화군,명호면,2020,1038
경상북도,봉화군,상운면,1610,929
경상북도,봉화군,석포면,1768,549
경상북도,울진군,,45853,15511
경상북도,울진군,울진읍,13800,3072
경상북도,울진군,평해읍,2428,1242
경상북도,울진군,북면,6824,1366
경상북도,울진군,북면하당출장소,609,325
경상북도,울진군,근남면,2661,1122
경상북도,울진군,기성면,2240,1215
경상북도,울진군,온정면,1514,880
경상북도,울진군,죽변면,5899,2032
경상북도,울진군,후포면,6830,2629
경상북도,울진군,금강송면,1192,616
경상북도,울진군,매화면,1856,1012
경상북도,울릉군,,8706,2809
경상북도,울릉군,울릉읍,6083,1803
경상북도,울릉군,서면,893,330
경상북도,울릉군,서면태하출장소,447,213
경상북도,울릉군,북면,1283,463
경상남도,,,3205787,749900
경상남도,창원시,,990407,206776
경상남도,창원시,의창구,207050,41703
경상남도,창원시 의창구,동읍,18289,5146
경상남도,창원시 의창구,북면,44527,7012
경상남도,창원시 의창구,대산면,6489,2706
경상남도,창원시 의창구,의창동,47311,8764
경상남도,창원시 의창구,팔룡동,24184,3534
경상남도,창원시 의창구,명곡동,38096,7956
경상남도,창원시 의창구,봉림동,28154,6585
경상남도,창원시,성산구,247164,35891
경상남도,창원시 성산구,반송동,37767,6202
경상남도,창원시 성산구,용지동,25191,4196
경상남도,창원시 성산구,중앙동,43672,4957
경상남도,창원시 성산구,상남동,25684,3687
경상남도,창원시 성산구,사파동,43061,6658
경상남도,창원시 성산구,가음정동,38443,5338
경상남도,창원시 성산구,성주동,26618,3198
경상남도,창원시 성산구,웅남동,6728,1655
경상남도,창원시,마산합포구,175634,48430
경상남도,창원시 마산합포구,구산면,3810,1962
경상남도,창원시 마산합포구,진동면,11260,3262
경상남도,창원시 마산합포구,진북면,3018,1480
경상남도,창원시 마산합포구,진전면,3575,2027
경상남도,창원시 마산합포구,현동,14620,2625
경상남도,창원시 마산합포구,가포동,5272,855
경상남도,창원시 마산합포구,월영동,40500,7671
경상남도,창원시 마산합포구,문화동,10492,3239
경상남도,창원시 마산합포구,반월중앙동,12784,3984
경상남도,창원시 마산합포구,완월동,8083,2692
경상남도,창원시 마산합포구,자산동,8661,2985
경상남도,창원시 마산합포구,교방동,18602,4508
경상남도,창원시 마산합포구,오동동,17605,5826
경상남도,창원시 마산합포구,합포동,6297,1979
경상남도,창원시 마산합포구,산호동,11055,3335
경상남도,창원시,마산회원구,176002,44060
경상남도,창원시 마산회원구,내서읍,57536,11296
경상남도,창원시 마산회원구,회원1동,9214,3721
경상남도,창원시 마산회원구,회원2동,9241,2684
경상남도,창원시 마산회원구,석전동,15345,4549
경상남도,창원시 마산회원구,회성동,4997,2071
경상남도,창원시 마산회원구,양덕1동,9962,3113
경상남도,창원시 마산회원구,양덕2동,33996,5925
경상남도,창원시 마산회원구,합성1동,8388,2355
경상남도,창원시 마산회원구,합성2동,8345,2394
경상남도,창원시 마산회원구,구암1동,7774,2686
경상남도,창원시 마산회원구,구암2동,8524,2419
경상남도,창원시 마산회원구,봉암동,2680,847
경상남도,창원시,진해구,184557,36692
경상남도,창원시 진해구,충무동,15101,3686
경상남도,창원시 진해구,여좌동,7574,2953
경상남도,창원시 진해구,태백동,3394,1373
경상남도,창원시 진해구,경화동,9648,2442
경상남도,창원시 진해구,병암동,6737,1934
경상남도,창원시 진해구,석동,16648,2791
경상남도,창원시 진해구,이동,8118,2518
경상남도,창원시 진해구,자은동,19738,3700
경상남도,창원시 진해구,덕산동,8941,2032
경상남도,창원시 진해구,풍호동,24357,4053
경상남도,창원시 진해구,웅천동,14018,2247
경상남도,창원시 진해구,웅동1동,7523,1776
경상남도,창원시 진해구,웅동2동,42760,5187
경상남도,진주시,,335342,74552
경상남도,진주시,문산읍,7461,2396
경상남도,진주시,내동면,3879,974
